pais,tipo_inmueble,dormitorios,ventanas,habitantes_mayores,habitantes_menores,aire_acondicionado,calefaccion_electrica,agua_caliente_electrica,secarropas_electrico,horno_electrico,refrigerador,freezer,tv,tv_frecuencia,lavado_frecuencia,cantidad_equipos,uso_horario_pico,horas_alto_consumo,tarifa_kwh,consumo_kwh
JM,Casa,2,6,1,0,1,0,1,0,0,1,0,1,5.782379309528844,0.8486666888135952,4,0,8.4,0.35,372.2
MX,Casa,4,10,7,2,1,0,1,0,1,1,1,3,43.83861037981873,2.900711050966858,8,1,8.4,1.2,720.5
CO,Casa,2,8,4,0,0,1,0,0,0,1,0,1,9.65279009315255,0.6544423221852766,3,1,3.3,820.0,312.1
SV,Casa,3,9,3,0,1,0,0,0,1,1,0,1,31.9662786898701,1.6379063515062748,4,1,4.4,0.19,296.8
PA,Departamento,4,12,2,0,0,0,1,1,1,1,0,2,16.924722352829843,2.522958849289396,6,0,4.0,0.17,372.8
DO,Casa,2,6,1,1,0,0,0,0,0,1,0,2,4.575153921984398,1.6689149669963195,3,0,0.0,12.5,93.5
GT,Casa,5,11,6,4,0,1,0,0,0,1,0,2,18.22986413923563,3.091522283121308,4,1,3.3,1.7,454.7
PY,Casa,0,2,1,0,1,0,0,0,0,1,0,1,13.479254305972056,2.0573883319547015,3,0,4.4,185.0,200.7
HT,Casa pareada,2,5,3,0,0,0,0,0,0,1,0,2,31.076773394837602,4.290926283505445,3,0,0.0,0.14,172.2
DO,Casa,3,8,2,2,1,0,1,0,0,1,0,2,25.649406535468145,3.2564075566924497,5,1,8.4,12.5,462.6
BR,Departamento,1,1,1,0,0,0,0,1,1,1,0,2,13.91243076354674,4.6904147148184485,5,0,0.0,0.75,169.5
PE,Casa,1,2,1,0,0,1,1,0,1,1,0,2,12.334795530211297,3.5246577265725887,6,0,7.3,0.62,451.6
EC,Casa,5,11,3,0,0,0,0,0,0,1,0,2,18.83800715640246,0.40004843302788196,3,0,0.0,0.1,145.1
CL,Departamento,4,10,2,2,0,0,1,0,0,1,0,2,19.058789354321814,3.7554754312860807,4,0,4.0,150.0,339.7
JM,Otro,3,8,5,0,0,1,0,1,1,1,1,3,23.995247560451347,2.448606800759721,8,1,3.3,0.35,492.5
ES,Casa,3,10,1,0,0,0,0,0,0,1,0,2,41.20080771050789,5.084340387870093,3,0,0.0,0.27,124.2
SV,Departamento,1,3,1,0,0,0,0,0,0,1,0,4,24.774105734360884,5.578663605034393,5,0,0.0,0.19,134.8
VE,Casa,3,8,1,0,1,0,0,0,1,1,1,2,32.293249313154135,3.899376779685566,6,0,4.4,0.01,305.7
PY,Departamento,0,1,2,0,0,0,0,0,0,1,1,1,17.322891729525256,2.3498595228277366,3,0,0.0,185.0,158.8
CU,Casa,5,13,4,3,0,1,0,0,1,1,1,2,23.945994213705404,5.7661746200914035,6,1,3.3,0.09,470.7
ES,Casa,4,8,1,1,0,0,0,0,1,1,0,1,18.696057610804697,3.6207710787183576,3,0,0.0,0.27,135.3
DO,Departamento,2,9,2,1,1,1,0,0,0,1,0,1,40.91669089395488,3.504372369528556,4,1,7.7,12.5,412.0
CR,Casa,1,4,1,0,1,1,0,0,1,1,0,2,21.001429124600765,0.7565096236869491,6,0,7.7,145.0,386.5
CO,Casa pareada,0,2,1,0,0,0,0,0,0,1,0,1,21.51589844819523,2.2936178840327104,2,0,0.0,820.0,85.7
HN,Casa,4,10,2,1,0,0,0,0,0,1,1,2,9.727694033123406,1.8739530952437582,4,0,0.0,3.5,173.4
BO,Departamento,2,4,2,0,0,1,0,0,0,1,0,2,8.636971371074695,5.657263923730119,4,1,3.3,0.6,277.5
PE,Casa,5,13,5,1,0,0,0,0,1,1,0,2,10.76834875971807,1.2571496676002818,4,0,0.0,0.62,247.1
SV,Casa,2,4,2,0,1,0,1,0,0,1,1,1,18.64846392967584,4.1196273294494405,5,1,8.4,0.19,466.3
PR,Casa,3,8,1,0,0,0,0,0,0,1,0,3,6.094875663694053,2.716883680483159,4,0,0.0,0.22,87.6
PY,Casa,1,7,2,0,1,1,0,0,1,1,0,1,9.797367078815792,3.1519605827298953,5,1,7.7,185.0,412.4
JM,Casa,3,6,1,1,0,0,1,0,0,1,0,3,22.121137011312243,3.5725358017194204,5,0,4.0,0.35,306.6
SV,Departamento,3,6,3,0,1,0,1,0,1,1,0,3,27.581642172281732,3.583958086656615,7,1,8.4,0.19,508.1
HN,Casa pareada,3,7,4,1,0,0,1,0,1,1,0,4,22.404213541280903,2.249677711865606,7,0,4.0,3.5,431.6
EC,Casa pareada,2,3,1,2,0,0,1,1,0,1,0,1,28.091174883856002,2.760580998718991,4,0,4.0,0.1,340.5
JM,Casa,1,4,2,0,1,1,0,0,1,1,1,1,29.085868016131474,3.435199990633133,6,1,7.7,0.35,466.4
ES,Casa pareada,0,2,1,0,0,0,1,0,0,1,0,1,0.0,4.864245575802361,3,0,4.0,0.27,266.9
BO,Casa,1,2,1,0,0,0,1,0,1,1,0,3,16.932869822232753,3.966222505727974,6,0,4.0,0.6,316.8
EC,Casa pareada,2,6,1,0,1,0,0,1,0,1,0,1,23.11373129121661,3.656509950289659,4,0,4.4,0.1,251.7
BO,Casa,3,10,4,1,0,0,0,0,1,1,1,1,35.45896479778648,3.3601072689631204,4,0,0.0,0.6,275.9
MX,Departamento,3,9,4,0,0,1,0,0,1,1,1,1,15.678882395469874,3.1463898912777206,5,1,3.3,1.2,400.1
ES,Casa,2,3,2,0,0,0,1,1,0,1,0,3,14.602116969870393,4.180626663147306,6,0,4.0,0.27,354.7
CL,Casa,3,1,2,1,0,0,0,0,1,1,0,2,11.64619711151963,2.9118260226288495,4,0,0.0,150.0,164.9
HT,Departamento,2,6,2,1,1,0,1,1,1,1,0,2,13.053406466211403,6.7810630382369546,7,1,8.4,0.14,522.1
CU,Casa,5,12,5,0,0,0,1,1,0,1,0,2,13.786055064528817,2.026315317542614,5,0,4.0,0.09,427.9
PR,Casa,4,9,5,3,1,0,0,0,0,1,0,2,24.2218666143744,2.477119551067519,4,1,4.4,0.22,383.0
MX,Casa,3,8,5,1,1,1,0,0,1,1,0,1,23.24851658511045,2.5100649996482947,5,1,7.7,1.2,520.3
PA,Casa,3,9,3,0,0,0,1,0,0,1,0,3,27.53212064827865,1.1546097786021348,5,0,4.0,0.17,348.1
EC,Departamento,2,6,2,1,0,1,0,0,1,1,0,2,23.680100364945186,1.516206342553982,5,1,3.3,0.1,317.6
CU,Casa pareada,1,3,3,0,0,1,0,0,1,1,0,3,32.272911466421924,1.7246889372914136,6,1,3.3,0.09,355.2
MX,Casa,3,1,3,0,0,0,0,0,0,1,0,3,15.739144297689347,3.0378942466475856,4,0,0.0,1.2,161.2
VE,Departamento,4,9,3,1,0,0,1,0,1,1,0,2,25.806226194469854,0.9328479876989637,5,0,4.0,0.01,378.4
AR,Casa,5,8,7,2,0,1,1,0,1,1,0,1,8.608439244657193,2.9351852596559773,5,1,7.3,85.0,651.5
SV,Casa,2,6,1,0,1,0,0,0,1,1,0,3,14.709615024323604,2.665065416919023,6,0,4.4,0.19,247.8
ES,Casa,1,4,1,0,1,0,1,1,0,1,0,2,9.588768640512091,2.3335358217064748,6,0,8.4,0.27,425.0
AR,Casa,2,5,2,1,0,0,0,0,1,1,0,1,8.978629707364759,1.7496061753951553,3,0,0.0,85.0,153.1
BR,Casa,2,8,6,0,1,0,1,1,0,1,0,2,31.968167090961245,3.1534655007132906,6,1,8.4,0.75,597.5
CR,Casa,4,7,2,1,0,1,0,1,0,1,0,2,37.31428751032344,3.8044521483124094,5,1,3.3,145.0,349.0
BR,Casa,3,8,1,0,1,1,0,0,0,1,0,2,28.44201190692885,4.694955591161335,5,0,7.7,0.75,379.6
NI,Departamento,3,9,3,0,1,0,0,1,0,1,0,2,8.907628663969927,2.50115522778246,5,1,4.4,7.5,305.2
VE,Departamento,2,7,4,2,1,0,0,0,1,1,0,3,28.272526511405022,0.6594487890853569,6,1,4.4,0.01,376.5
EC,Casa pareada,4,9,4,2,0,0,1,0,1,1,0,1,27.809315781091883,1.0935707438916613,4,0,4.0,0.1,413.3
PY,Casa,3,6,1,0,0,0,0,0,0,1,0,3,0.0,2.8188471349889896,4,0,0.0,185.0,78.1
EC,Casa,3,10,1,0,1,0,0,0,1,0,0,1,11.757007917823966,3.5641102975437,3,0,4.4,0.1,200.5
HN,Departamento,3,10,1,1,1,1,1,1,1,1,0,2,20.72868237828491,3.051611243978291,8,1,11.7,3.5,631.2
HN,Casa,1,3,1,0,0,0,0,0,1,1,0,4,17.226617912063315,4.858274827010188,6,0,0.0,3.5,149.0
SV,Casa,2,4,1,0,1,1,0,1,1,1,0,4,23.046694991218267,3.7197034800773667,9,0,7.7,0.19,462.0
PE,Departamento,2,8,1,0,1,0,1,1,0,1,1,0,0.0,1.775184560704918,5,0,8.4,0.62,457.7
ES,Departamento,4,11,4,0,0,1,1,0,1,1,0,2,14.895421329715212,5.222603391813191,6,1,7.3,0.27,551.0
PR,Casa,2,4,1,0,0,0,0,0,1,1,0,2,24.68869602541885,2.7268816059772245,4,0,0.0,0.22,130.2
UY,Casa,2,7,7,1,1,0,0,0,0,1,1,1,21.767876377631527,1.6422374148846368,4,1,4.4,8.5,442.0
HT,Casa,3,7,5,1,1,0,0,0,1,1,0,4,23.853035866026865,1.384158188287862,7,1,4.4,0.14,399.8
BR,Casa pareada,2,7,2,0,0,0,1,1,0,1,1,1,22.523458313414473,2.2825008577509074,5,0,4.0,0.75,380.8
VE,Departamento,2,3,3,0,0,0,0,0,1,1,1,3,28.841877387127873,3.9023250035158794,6,0,0.0,0.01,256.3
AR,Casa,3,12,5,3,0,0,1,1,0,1,0,2,27.88611119265221,4.233343973340535,5,0,4.0,85.0,494.3
BR,Departamento,1,6,1,0,0,0,1,0,1,1,0,2,24.8716181782567,1.1378964329205035,5,0,4.0,0.75,303.5
ES,Casa,1,4,1,0,0,0,1,0,0,1,0,1,31.083475778800388,2.0710240130652036,3,0,4.0,0.27,268.8
CO,Casa,3,4,2,1,1,1,0,0,0,1,1,2,37.70797721727563,3.7204617258362807,6,1,7.7,820.0,472.9
JM,Casa,2,4,3,1,0,0,0,0,1,1,0,3,27.13069281851587,1.5263171119986128,5,0,0.0,0.35,214.3
CL,Casa,4,11,1,4,0,0,0,1,0,1,1,4,25.587978521423153,3.5814386572721215,7,0,0.0,150.0,272.4
DO,Casa,1,5,1,0,0,1,0,0,1,1,1,2,13.317494255454292,1.2203280327111643,6,0,3.3,12.5,307.2
CU,Casa,3,6,1,1,1,0,1,0,0,1,1,2,39.23627220422718,2.5141162891071733,6,1,8.4,0.09,470.5
DO,Casa,2,5,3,0,1,0,1,0,0,1,1,2,29.92476613583053,4.837742182649784,6,1,8.4,12.5,517.6
HN,Departamento,3,6,2,1,1,0,0,1,1,1,0,3,24.374484348615333,4.763528104846525,7,1,4.4,3.5,354.2
UY,Casa,3,8,4,0,0,0,0,0,0,1,0,2,26.123449200984506,4.437766880670159,3,0,0.0,8.5,198.6
SV,Departamento,1,3,1,0,0,0,1,0,1,1,0,1,23.153420177865783,1.370197460648562,4,0,4.0,0.19,292.5
ES,Departamento,1,3,1,0,1,1,0,0,1,1,0,2,3.977252726490054,2.948960995975387,6,0,7.7,0.27,381.4
GT,Casa,2,2,4,0,0,0,0,0,1,1,0,3,24.861553100763835,4.210169745822153,5,0,0.0,1.7,237.9
PY,Departamento,1,1,4,0,0,0,1,0,1,1,0,1,28.074872340229483,4.193807982033289,4,0,4.0,185.0,396.7
CO,Casa,1,3,1,0,0,1,0,0,0,1,0,2,12.314542102085893,2.2604636169263723,4,0,3.3,820.0,236.1
AR,Departamento,3,8,2,1,0,0,0,1,0,1,0,1,20.749812179898363,5.1383120585565285,3,0,0.0,85.0,182.6
JM,Casa pareada,2,3,1,2,0,1,0,1,1,1,0,3,23.571419244288727,1.2681215783605126,7,1,3.3,0.35,352.2
PA,Casa pareada,2,5,3,0,0,0,1,1,0,1,1,1,13.671565451478834,2.7406003307401066,5,0,4.0,0.17,409.0
BO,Casa,3,12,1,2,0,0,1,0,1,1,0,2,28.645784512858746,2.484598358399431,5,0,4.0,0.6,342.5
PR,Casa,3,8,4,0,0,1,1,0,1,1,0,3,20.657716751876617,3.255508156210182,7,1,7.3,0.22,557.0
SV,Departamento,4,7,5,4,0,0,0,0,1,1,0,4,27.709815891931484,2.4138435868000183,6,0,0.0,0.19,336.4
VE,Casa,3,9,1,0,1,1,1,0,0,1,0,2,39.18164394628769,0.006138620820310248,6,0,11.7,0.01,548.6
JM,Departamento,3,9,4,0,0,0,1,0,0,1,0,1,4.070245487198568,3.0662848793340585,3,0,4.0,0.35,351.6
NI,Departamento,2,5,2,0,0,0,0,0,1,1,0,3,23.17594890831677,2.7207434060038223,5,0,0.0,7.5,169.4
PY,Casa,3,7,1,1,0,0,0,0,1,1,0,2,11.24890357805304,1.5094726202360027,4,0,0.0,185.0,128.6
HN,Casa,2,5,1,0,0,0,1,0,0,1,1,3,17.214042271937956,4.716890008241071,6,0,4.0,3.5,334.9
BO,Departamento,2,6,1,0,0,0,1,1,0,0,0,0,0.0,2.9881335148129105,2,0,4.0,0.6,262.9
AR,Casa,3,8,3,0,0,0,1,0,0,1,1,2,16.638753973736563,0.21226809338853014,5,0,4.0,85.0,367.1
JM,Otro,1,6,2,0,1,0,1,0,0,1,1,1,23.881369233081795,3.487022479843275,5,1,8.4,0.35,465.8
PE,Casa,3,12,2,1,0,1,0,1,1,1,0,3,21.49484100739509,4.8056732295381694,7,1,3.3,0.62,379.8
NI,Departamento,1,4,1,0,1,1,0,0,0,1,0,2,19.440630059395772,5.65362498865518,5,0,7.7,7.5,376.1
EC,Departamento,1,6,3,0,1,0,1,0,0,1,0,2,6.0588415624658545,4.05155404030816,5,1,8.4,0.1,449.3
NI,Casa,1,3,1,0,1,0,1,0,1,1,0,1,22.72552622971467,2.5964542736090097,5,0,8.4,7.5,417.0
CR,Otro,3,4,1,0,1,0,1,0,1,1,0,2,11.887036652132508,2.73760517699424,6,0,8.4,145.0,418.7
PY,Departamento,5,14,3,2,1,0,1,1,1,1,0,1,5.4537240296389715,1.7378097703580289,6,1,8.4,185.0,536.0
CU,Casa,2,6,5,0,1,0,0,0,0,1,0,2,21.775212255170512,3.0337204442306045,4,1,4.4,0.09,338.3
CR,Casa,1,2,1,0,0,0,0,0,1,1,0,3,23.68146555198407,5.962336628036038,5,0,0.0,145.0,153.9
HT,Casa,2,8,1,0,0,0,1,1,1,1,1,3,18.37865493356082,3.203138977868295,8,0,4.0,0.14,400.1
HT,Casa,2,6,3,0,1,1,0,0,0,1,0,1,17.575032079219667,5.561043020507331,4,1,7.7,0.14,425.9
PR,Casa,2,6,1,1,1,0,0,0,1,1,0,1,22.453549485724164,3.916591800110915,4,1,4.4,0.22,257.5
VE,Departamento,1,1,2,0,0,1,1,0,0,0,0,1,24.26768922217504,2.689841754672159,3,1,7.3,0.01,411.1
CO,Casa,1,7,5,0,0,1,1,0,0,1,0,2,19.49442964145361,4.956888128517487,5,1,7.3,820.0,553.7
PR,Otro,1,2,2,0,1,1,1,0,1,1,0,2,21.80959957421132,2.256262119281958,7,1,11.7,0.22,603.6
ES,Departamento,1,2,1,0,1,1,1,0,0,1,0,1,26.067331774117264,0.0,5,0,11.7,0.27,525.7
HN,Casa,3,9,2,0,1,1,0,0,0,1,0,3,19.041655003571428,0.4378684418800125,6,1,7.7,3.5,392.2
PY,Departamento,3,10,4,2,0,1,0,0,0,1,0,2,19.38116764872605,0.983407795075042,4,1,3.3,185.0,356.6
VE,Casa,4,9,1,1,0,1,0,0,0,1,0,1,14.631308671292008,1.4221082670302652,3,1,3.3,0.01,242.5
VE,Casa,0,2,1,0,1,1,0,0,1,1,0,1,27.954598748704036,3.435075137495633,5,0,7.7,0.01,391.3
PY,Departamento,1,8,1,0,0,0,0,0,1,1,1,2,27.11463651567547,5.718050836618178,5,0,0.0,185.0,189.7
CR,Casa pareada,1,2,1,0,1,1,0,0,0,1,0,1,14.40064205638448,5.61347076929435,4,0,7.7,145.0,364.8
NI,Casa,4,10,3,1,0,0,0,1,0,1,1,2,30.017092200148387,4.416483528177396,5,0,0.0,7.5,271.6
CL,Otro,3,8,3,1,1,0,0,0,0,1,0,2,36.74684666741395,3.5330643160051447,4,1,4.4,150.0,308.1
PR,Departamento,1,1,3,0,1,0,0,1,0,1,0,3,40.93778850822717,0.5086996862968753,6,1,4.4,0.22,341.9
CO,Casa,5,11,5,1,0,1,0,1,0,1,0,1,23.40278387537954,1.848306660402846,4,1,3.3,820.0,408.1
PE,Casa,2,8,3,0,0,0,0,0,1,1,0,2,17.791167934491412,2.316412483739234,4,0,0.0,0.62,182.6
SV,Departamento,2,4,3,0,0,0,1,0,1,1,0,2,13.744953481042398,4.819684875698201,5,0,4.0,0.19,369.9
BO,Departamento,2,7,1,1,0,0,0,0,1,1,0,1,28.93818353557584,2.005721666794942,3,0,0.0,0.6,132.7
CO,Departamento,2,5,1,1,0,0,1,1,1,1,1,2,32.55382460907761,1.7203650041472636,7,0,4.0,820.0,412.2
BR,Casa,2,8,1,1,0,1,0,1,0,1,0,2,24.771195378794705,2.516966057042798,5,1,3.3,0.75,302.8
AR,Casa,1,3,1,0,0,0,1,0,0,1,0,1,36.45332668197962,4.462451766651203,3,0,4.0,85.0,281.3
HT,Departamento,4,10,3,2,1,1,0,0,0,1,0,2,21.11959241444378,4.470350653083996,5,1,7.7,0.14,462.4
ES,Casa pareada,3,10,3,3,0,0,1,1,0,1,0,1,19.38032786965517,2.20143322605115,4,0,4.0,0.27,409.4
BR,Casa pareada,3,7,4,1,0,1,0,1,1,1,0,2,23.793391662842396,0.9566257801988107,6,1,3.3,0.75,415.4
CR,Casa,3,6,1,1,0,0,1,1,0,1,0,3,14.20380032323775,5.334024490424966,6,0,4.0,145.0,344.2
CL,Departamento,5,11,2,2,0,1,1,0,0,1,0,1,41.20370249042524,2.32434204326122,4,1,7.3,150.0,482.7
GT,Casa pareada,4,11,3,1,0,1,0,1,0,1,1,2,6.005942817175789,3.5779739272102367,6,1,3.3,1.7,396.1
HT,Otro,2,8,2,1,0,0,0,0,0,1,0,2,13.516415863750742,5.637166374321508,3,0,0.0,0.14,148.1
SV,Casa,5,13,5,0,0,0,1,0,1,1,0,1,32.421386186275804,2.606528211628507,4,0,4.0,0.19,421.7
CO,Otro,2,6,1,0,1,0,1,0,1,1,1,2,19.091038599178614,3.0498697745169925,7,0,8.4,820.0,470.8
PE,Departamento,1,4,2,0,0,1,1,0,1,1,0,2,32.888323923109894,4.4548465404831195,6,1,7.3,0.62,503.0
EC,Casa pareada,1,9,3,0,0,0,1,1,0,1,0,2,0.0,2.1835173115908764,5,0,4.0,0.1,355.4
CL,Casa,2,4,5,0,0,0,1,0,1,1,0,2,24.51229385521833,6.344692672792457,5,0,4.0,150.0,445.5
NI,Departamento,4,8,3,1,0,1,0,0,0,1,0,1,11.170280938860257,3.621634994217957,3,1,3.3,7.5,310.5
CU,Casa,2,6,1,2,1,1,0,0,1,1,0,1,8.285548139737312,1.288177131658766,5,1,7.7,0.09,403.7
EC,Casa,3,7,2,1,0,0,0,0,0,1,0,1,13.423138912075313,3.096703389154009,2,0,0.0,0.1,130.7
BO,Departamento,0,1,1,0,0,0,0,0,0,1,0,0,0.0,1.1363122688138863,1,0,0.0,0.6,70.9
PR,Departamento,2,7,2,0,1,0,0,0,0,1,0,3,16.342432809524695,4.266856289574719,5,1,4.4,0.22,256.6
AR,Casa,4,9,2,3,0,0,0,0,1,1,0,4,18.543389268025653,2.912942208141307,6,0,0.0,85.0,217.9
MX,Departamento,3,8,3,1,0,0,0,0,0,1,0,2,12.92476703996054,2.8283174845225383,3,0,0.0,1.2,165.5
CR,Casa,1,3,1,0,0,0,1,0,0,1,0,2,25.527285008997627,2.638994582046418,4,0,4.0,145.0,280.4
HN,Casa pareada,2,4,1,0,0,1,1,0,0,1,0,1,33.74907711467967,2.3953892084907835,4,0,7.3,3.5,419.8
CL,Casa,3,7,3,1,1,0,0,0,0,0,0,1,13.575733202915638,2.793970519620716,2,1,4.4,150.0,242.8
BR,Casa,2,2,4,0,1,0,1,1,1,1,1,1,15.018075765656299,1.3691470176174698,7,1,8.4,0.75,583.1
GT,Casa,3,7,4,0,1,0,0,1,1,1,0,3,10.084496874253052,1.2805486414069969,7,1,4.4,1.7,366.0
AR,Departamento,2,3,3,0,1,1,0,1,0,1,0,2,16.689494685279197,0.9452348021817834,6,1,7.7,85.0,453.6
PY,Casa,3,8,7,1,1,0,0,0,1,1,0,1,19.360143443714346,3.733365017636707,4,1,4.4,185.0,435.4
JM,Otro,5,11,7,0,0,0,0,0,1,1,0,2,12.298719173593126,2.8577871609150174,4,0,0.0,0.35,300.2
PA,Departamento,1,1,3,0,0,0,1,1,0,1,1,2,20.651690663642313,5.881351233129031,6,0,4.0,0.17,434.9
NI,Casa,3,9,3,0,1,0,0,0,0,1,0,1,20.499759747065955,1.3879594474623493,3,1,4.4,7.5,260.8
AR,Departamento,1,4,1,0,0,0,0,0,0,1,0,3,0.0,2.4010634073751405,4,0,0.0,85.0,76.3
CL,Otro,3,8,3,0,1,0,1,0,1,1,0,0,0.0,3.9484730107013197,4,1,8.4,150.0,472.4
CR,Casa pareada,5,9,2,2,0,1,1,1,1,1,0,1,35.464338961560514,3.11446021627357,6,1,7.3,145.0,553.8
AR,Casa pareada,3,5,1,0,0,0,1,0,1,0,0,1,15.135776268007714,3.001570779123805,3,0,4.0,85.0,260.1
VE,Casa,1,4,2,0,1,1,1,0,0,1,0,2,19.07641793162121,1.7247005495912051,6,1,11.7,0.01,568.9
CL,Casa,3,8,4,4,0,0,1,1,1,1,0,3,17.631024408867063,2.3743676592870733,7,0,4.0,150.0,500.9
BR,Departamento,2,5,1,0,0,1,1,1,0,1,0,1,21.89836394352477,5.161615167360026,5,0,7.3,0.75,466.7
HT,Casa,3,8,4,1,0,0,1,0,1,1,0,1,27.063801464245856,2.692151742093949,4,0,4.0,0.14,404.8
CO,Departamento,2,9,1,0,1,0,0,0,1,1,0,1,22.092024924866408,5.1376189989381675,4,0,4.4,820.0,247.6
BR,Departamento,3,5,7,0,0,0,0,0,1,1,1,2,17.226467380689805,3.0513151774991973,5,0,0.0,0.75,349.9
CR,Casa,3,5,1,0,0,0,1,0,0,1,1,2,18.243471958601432,0.8180341907128446,5,0,4.0,145.0,311.1
CU,Departamento,3,8,3,2,0,0,1,0,1,0,0,2,17.377173789839397,3.7599088645191836,4,0,4.0,0.09,362.4
MX,Casa,3,10,4,2,1,1,0,1,0,1,1,1,25.190707129218126,5.641321710048455,6,1,7.7,1.2,574.2
CO,Casa,2,4,1,0,0,0,0,0,0,1,0,3,29.35942641301566,0.0,4,0,0.0,820.0,105.5
CU,Departamento,3,6,5,0,0,0,1,0,0,1,1,2,13.6476596887767,4.2567800233022055,5,0,4.0,0.09,441.9
MX,Departamento,4,7,3,0,0,0,0,0,0,1,1,1,18.625530071068763,3.6276740534773833,3,0,0.0,1.2,194.8
CU,Departamento,1,6,1,0,1,0,1,0,0,1,1,3,21.659553149020514,0.5313252527786334,7,0,8.4,0.09,442.0
MX,Casa,4,10,3,1,0,1,0,0,1,1,0,4,6.200193340963043,4.264030805965895,7,1,3.3,1.2,351.3
AR,Casa,2,7,4,0,1,0,1,0,1,1,0,2,19.099278041913948,3.331779728011751,6,1,8.4,85.0,517.4
NI,Casa,2,6,1,0,1,0,1,1,1,1,0,2,24.443934035776707,2.838749768353912,7,0,8.4,7.5,469.9
HN,Otro,2,4,5,0,0,0,0,0,0,1,0,2,18.118573148619035,1.4819564986251963,3,0,0.0,3.5,209.2
HT,Casa,2,8,2,1,0,0,1,1,1,1,1,1,5.208674458582381,0.654294749691493,6,0,4.0,0.14,411.5
CU,Departamento,2,5,3,0,0,1,0,0,0,1,0,3,8.773768114116846,1.9833454489067694,5,1,3.3,0.09,296.3
HN,Casa,4,8,3,0,1,0,0,1,0,1,0,3,10.31047044325802,2.2887200762178916,6,1,4.4,3.5,310.6
HN,Casa,0,1,1,0,1,0,0,0,0,1,1,2,14.6006082140726,3.923924905722111,5,0,4.4,3.5,260.7
UY,Departamento,2,5,4,1,0,0,1,0,0,1,0,1,16.03534117953491,5.309777229795367,3,0,4.0,8.5,381.3
MX,Casa,2,6,2,0,0,0,0,0,0,1,0,3,18.814124111751696,2.9328635381463073,4,0,0.0,1.2,134.7
DO,Otro,0,1,3,0,0,0,0,0,1,1,0,1,10.629915714042442,2.583894622865756,3,0,0.0,12.5,172.4
HN,Departamento,4,14,4,2,0,0,1,1,1,1,1,1,7.700555117417764,4.000600275787425,6,0,4.0,3.5,501.9
BR,Departamento,2,5,1,0,1,0,0,0,0,1,0,4,21.474906544329386,2.458472347910562,6,0,4.4,0.75,235.3
JM,Casa pareada,2,5,1,0,0,0,1,1,0,1,0,1,11.238811683008617,2.6925189096013105,4,0,4.0,0.35,303.1
GT,Casa,2,5,1,0,1,0,0,0,0,1,1,1,19.093418242628246,1.1465638510069747,4,0,4.4,1.7,243.8
CU,Departamento,0,2,1,0,1,0,0,0,1,0,0,2,48.0446249273608,2.590354074066038,4,0,4.4,0.09,232.8
PR,Casa,4,9,5,3,0,0,1,0,0,1,0,2,16.69133598195558,2.7501025385255735,4,0,4.0,0.22,438.4
NI,Casa,3,6,4,0,1,0,0,1,0,1,0,3,32.474263368236805,4.700403537008997,6,1,4.4,7.5,379.1
PY,Departamento,2,4,3,1,0,1,1,0,1,1,0,1,24.45212710247019,2.399650785141215,5,1,7.3,185.0,521.0
ES,Casa,3,3,3,3,0,0,0,0,0,1,0,2,29.623557113343644,2.6846133723398578,3,0,0.0,0.27,209.1
JM,Casa,5,10,6,3,1,0,0,1,1,1,0,3,29.700585902076035,1.1795958327912865,7,1,4.4,0.35,495.6
CO,Casa,3,8,3,1,0,0,0,1,1,1,0,3,16.829703802101665,2.0202106406562708,6,0,0.0,820.0,243.4
BR,Casa,4,9,1,2,0,1,0,0,1,1,0,2,27.57637829515743,3.7066009122740864,5,1,3.3,0.75,315.3
PE,Departamento,3,6,6,0,0,1,0,0,1,1,1,0,0.0,0.0,4,1,3.3,0.62,439.2
BO,Casa pareada,2,5,2,0,0,0,0,0,1,1,1,4,27.157272810747724,1.5412007501393798,7,0,0.0,0.6,226.3
MX,Departamento,2,5,3,0,0,0,0,0,1,1,0,1,27.466763039089308,2.7491897445344966,3,0,0.0,1.2,180.2
US,Casa,2,4,2,0,0,0,1,0,0,1,0,1,18.340901448989204,3.4939765979181514,3,0,4.0,0.16,299.5
US,Departamento,3,9,4,1,1,0,1,0,1,1,1,4,11.763040234286667,3.6835348778323818,9,1,8.4,0.16,583.8
US,Departamento,3,7,3,0,1,1,0,1,1,1,0,1,29.014467003353595,2.0679048424139497,6,1,7.7,0.16,485.9
PR,Departamento,2,6,2,0,0,0,1,1,0,1,0,0,0.0,2.060714446311414,3,0,4.0,0.22,324.9
HN,Casa,3,7,1,0,1,0,1,0,0,0,0,1,15.298857442311249,1.2926618253746214,3,0,8.4,3.5,342.1
HN,Departamento,2,4,1,1,0,1,1,0,0,1,1,4,10.951273900141468,2.154334531506793,8,1,7.3,3.5,484.8
HT,Departamento,4,11,5,2,0,0,0,0,1,1,0,2,18.71305761455297,1.5712326478597403,4,0,0.0,0.14,270.1
CR,Casa,1,3,1,0,1,0,1,0,1,1,0,1,28.542429853184913,3.933442959087564,5,0,8.4,145.0,425.2
VE,Casa,3,7,2,1,0,0,1,0,0,1,0,1,14.216573751384548,3.7186863269446286,3,0,4.0,0.01,313.7
UY,Casa,1,3,1,0,0,0,1,0,0,1,1,1,19.352999184504764,3.52003223403842,4,0,4.0,8.5,314.7
